"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 18 11:43:51 GMT 2023","Fri Aug 18 11:43:52 GMT 2023","429","tests.payments.external_payments.services","Test get payment services","TestPaymentsServicesGet","","","Test external payments services list","Проверка успешного ответа [200] при запросе списка сервисов оплаты"
"passed","Fri Aug 18 11:43:51 GMT 2023","Fri Aug 18 11:43:51 GMT 2023","372","tests.payments.external_payments.services","Test delete payment services","TestPaymentsServicesDelete","","","Check the response 404 while deleting multiple services (1, 2)","Проверка ответа [404] при удалении нескольких сервисов оплаты (1, 2)"
"skipped","Fri Aug 18 11:43:45 GMT 2023","Fri Aug 18 11:43:45 GMT 2023","0","tests.games.reference.subgenre","Test put subgenre","TestSubgenreUpdate","","","Test subgenre update","Проверка успешного ответа [201] при обновлении поджанра"
"passed","Fri Aug 18 11:43:25 GMT 2023","Fri Aug 18 11:43:26 GMT 2023","1110","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG98-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Fri Aug 18 11:44:29 GMT 2023","Fri Aug 18 11:44:30 GMT 2023","411","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param frozen_time","Проверка успешного ответа [200] при изменении frozen_time владельца валидными значениями"
"passed","Fri Aug 18 11:44:43 GMT 2023","Fri Aug 18 11:44:44 GMT 2023","456","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param payout_day_of_month","Проверка успешного ответа [200] при частичном обновлении payout_day_of_month валидными значениями"
"passed","Fri Aug 18 11:44:32 GMT 2023","Fri Aug 18 11:44:32 GMT 2023","422","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"passed","Fri Aug 18 11:42:40 GMT 2023","Fri Aug 18 11:42:41 GMT 2023","910","tests.games.reference.genre","Test put genre","TestGenreUpdate","","","Test genre update","Проверка успешного ответа [201] при обновлении жанра"
"passed","Fri Aug 18 11:44:30 GMT 2023","Fri Aug 18 11:44:30 GMT 2023","413","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"passed","Fri Aug 18 11:44:40 GMT 2023","Fri Aug 18 11:44:41 GMT 2023","479","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"passed","Fri Aug 18 11:44:16 GMT 2023","Fri Aug 18 11:44:16 GMT 2023","444","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Fri Aug 18 11:43:52 GMT 2023","Fri Aug 18 11:43:53 GMT 2023","409","tests.payments.external_payments.services","Test get payment services","TestPaymentsServicesGet","","","Get existent service by id","Проверка успешного ответа [200] при запросе существующего сервиса оплаты"
"passed","Fri Aug 18 11:42:55 GMT 2023","Fri Aug 18 11:42:57 GMT 2023","1794","tests.games.reference.languages","Test post languages","TestLanguagesCreate","","","TG90-Test languages create","Проверка успешного ответа [201] при создании языка."
"skipped","Fri Aug 18 11:42:23 GMT 2023","Fri Aug 18 11:42:23 GMT 2023","0","tests.games.core.system_requirement","Test delete system requirement","TestSystemRequirementDelete","","","TG11-Test system requirement delete","Проверка успешного ответа [204] при удалении системных требований"
"passed","Fri Aug 18 11:44:39 GMT 2023","Fri Aug 18 11:44:40 GMT 2023","449","tests.payments.payment_accounts.owner.field_gift_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param gift_time","Проверка успешного ответа [200] при изменении gift_time владельца валидными значениями"
"passed","Fri Aug 18 11:43:50 GMT 2023","Fri Aug 18 11:43:50 GMT 2023","446","tests.payments.external_payments.services","Test delete payment services","TestPaymentsServicesDelete","","","Test of successful deleting existent service by id","Проверка успешного ответа [204] при удалении по id существующего сервиса оплаты"
"passed","Fri Aug 18 11:42:45 GMT 2023","Fri Aug 18 11:42:45 GMT 2023","907","tests.games.reference.languages","Test get languages","TestLanguages","","","TG93-Test languages list","Проверка успешного ответа [200] при запросе списка языков."
"passed","Fri Aug 18 11:44:11 GMT 2023","Fri Aug 18 11:44:11 GMT 2023","434","tests.payments.payment_accounts.owner.field_commission","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param commission","Проверка успешного ответа [200] при частичном обновлении commission валидными значениями"
"passed","Fri Aug 18 11:44:07 GMT 2023","Fri Aug 18 11:44:07 GMT 2023","389","tests.payments.payment_accounts","Tests get balance by uuid","TestPaymentsBalancesGet","","","Check balance of non-existent user","Проверка ответа [404] при проверке баланса у пользователя с несуществующим <module 'uuid' from '/usr/local/lib/python3.11/uuid.py'>"
"passed","Fri Aug 18 11:44:32 GMT 2023","Fri Aug 18 11:44:33 GMT 2023","412","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"passed","Fri Aug 18 11:43:57 GMT 2023","Fri Aug 18 11:43:58 GMT 2023","431","tests.payments.external_payments.services","Test post payment services","TestPaymentsServicesPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Fri Aug 18 11:44:17 GMT 2023","Fri Aug 18 11:44:17 GMT 2023","391","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"passed","Fri Aug 18 11:44:51 GMT 2023","Fri Aug 18 11:44:51 GMT 2023","439","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:44:34 GMT 2023","Fri Aug 18 11:44:34 GMT 2023","436","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param gift_time","Проверка успешного ответа [200] при частичном обновлении gift_time валидными значениями"
"passed","Fri Aug 18 11:44:41 GMT 2023","Fri Aug 18 11:44:41 GMT 2023","391","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"skipped","Fri Aug 18 11:43:35 GMT 2023","Fri Aug 18 11:43:37 GMT 2023","1412","tests.games.reference.product_languages","Test post product languages","TestProductLanguagesCreate","","","TG15-Test product languages create","Проверка успешного ответа [201] при создании языка продукта."
"passed","Fri Aug 18 11:44:20 GMT 2023","Fri Aug 18 11:44:21 GMT 2023","426","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"skipped","Fri Aug 18 11:43:03 GMT 2023","Fri Aug 18 11:43:05 GMT 2023","2511","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG81-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Fri Aug 18 11:42:29 GMT 2023","Fri Aug 18 11:42:31 GMT 2023","1067","tests.games.reference.genre","Test delete genre","TestGenreDelete","","","TG26-Test genre delete","Проверка успешного ответа [204] при удалении жанра"
"skipped","Fri Aug 18 11:43:50 GMT 2023","Fri Aug 18 11:43:51 GMT 2023","387","tests.payments.external_payments.services","Test delete payment services","TestPaymentsServicesDelete","","","Check the response 404 while deleting multiple services 0.5","Проверка ответа [404] при удалении нескольких сервисов оплаты 0.5"
"passed","Fri Aug 18 11:44:03 GMT 2023","Fri Aug 18 11:44:04 GMT 2023","932","tests.payments.payment_accounts","Tests post balance","TestBalancesPostList","","","Check balance data of the user","Проверка успешного ответа [200] при получении информации о балансе у имеющегося юзера"
"passed","Fri Aug 18 11:44:46 GMT 2023","Fri Aug 18 11:44:47 GMT 2023","445","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:44:46 GMT 2023","Fri Aug 18 11:44:46 GMT 2023","432","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"skipped","Fri Aug 18 11:44:09 GMT 2023","Fri Aug 18 11:44:09 GMT 2023","431","tests.payments.payment_accounts","Tests increase balance","TestPaymentsPostList","","","Check if we can not create the service with an existing name","Проверка ответа [400] при создании сервиса оплаты с уже существующим именем"
"passed","Fri Aug 18 11:44:18 GMT 2023","Fri Aug 18 11:44:18 GMT 2023","420","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"passed","Fri Aug 18 11:44:13 GMT 2023","Fri Aug 18 11:44:13 GMT 2023","523","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Fri Aug 18 11:44:18 GMT 2023","Fri Aug 18 11:44:18 GMT 2023","465","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"passed","Fri Aug 18 11:44:17 GMT 2023","Fri Aug 18 11:44:18 GMT 2023","432","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"passed","Fri Aug 18 11:43:28 GMT 2023","Fri Aug 18 11:43:29 GMT 2023","884","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG99-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Fri Aug 18 11:42:35 GMT 2023","Fri Aug 18 11:42:36 GMT 2023","725","tests.games.reference.genre","Test patch genre","TestGenrePartialUpdate","","","Test genre partial update","Проверка успешного ответа [200] при частичном обновлении жанра"
"passed","Fri Aug 18 11:44:13 GMT 2023","Fri Aug 18 11:44:14 GMT 2023","395","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Fri Aug 18 11:44:38 GMT 2023","Fri Aug 18 11:44:38 GMT 2023","434","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"skipped","Fri Aug 18 11:44:46 GMT 2023","Fri Aug 18 11:44:46 GMT 2023","455","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:42:24 GMT 2023","Fri Aug 18 11:42:25 GMT 2023","740","tests.games.core.system_requirement","Test get system requirement","TestSystemRequirement","","","TG9-Test system requirement list","Проверка успешного ответа [200] при запросе списка системных требований."
"passed","Fri Aug 18 11:42:59 GMT 2023","Fri Aug 18 11:43:00 GMT 2023","755","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG77-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Fri Aug 18 11:42:37 GMT 2023","Fri Aug 18 11:42:39 GMT 2023","1845","tests.games.reference.genre","Test post genre","TestGenreCreate","","","TG74-Test genre create","Проверка успешного ответа [201] при создании жанра"
"passed","Fri Aug 18 11:44:22 GMT 2023","Fri Aug 18 11:44:23 GMT 2023","428","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param frozen_time","Проверка успешного ответа [200] при частичном обновлении frozen_time валидными значениями"
"passed","Fri Aug 18 11:44:16 GMT 2023","Fri Aug 18 11:44:17 GMT 2023","526","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"passed","Fri Aug 18 11:44:30 GMT 2023","Fri Aug 18 11:44:30 GMT 2023","455","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"broken","Fri Aug 18 11:44:07 GMT 2023","Fri Aug 18 11:44:09 GMT 2023","1186","tests.payments.payment_accounts","Tests create account post","TestCreateAccountPost","","","Check of creation account with invalid uuid","Проверка ответа [409] при попытке создания аккаунта с невалидным <module 'uuid' from '/usr/local/lib/python3.11/uuid.py'>"
"skipped","Fri Aug 18 11:42:26 GMT 2023","Fri Aug 18 11:42:26 GMT 2023","0","tests.games.core.system_requirement","Test patch system requirement","TestSystemRequirementPartialUpdate","","","TG13-Test system requirement partial update","Проверка успешного ответа [200] при частичном обновлении системных требований"
"skipped","Fri Aug 18 11:43:10 GMT 2023","Fri Aug 18 11:43:12 GMT 2023","1996","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG85-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"skipped","Fri Aug 18 11:42:28 GMT 2023","Fri Aug 18 11:42:28 GMT 2023","0","tests.games.core.system_requirement","Test put system requirement","TestSystemRequirementUpdate","","","TG14-Test system requirement update","Проверка успешного ответа [201] при обновлении системных требований"
"passed","Fri Aug 18 11:43:49 GMT 2023","Fri Aug 18 11:43:50 GMT 2023","814","tests.payments.external_payments.services","Test delete payment services","TestPaymentsServicesDelete","","","Test of deleting non-existent service by id","Проверка ответа [404] при удалении по id несуществующего сервиса оплаты"
"passed","Fri Aug 18 11:44:04 GMT 2023","Fri Aug 18 11:44:05 GMT 2023","1298","tests.payments.payment_accounts","Tests post balance","TestBalancesPostList","","","Check balance data of the user","Проверка успешного ответа [200] при получении информации о балансе у имеющегося юзера"
"skipped","Fri Aug 18 11:43:37 GMT 2023","Fri Aug 18 11:43:37 GMT 2023","0","tests.games.reference.product_languages","Test put product languages","TestProductLanguagesUpdate","","","TG20-Test product languages update","Проверка успешного ответа [200] при обновлении языка продукта"
"passed","Fri Aug 18 11:44:23 GMT 2023","Fri Aug 18 11:44:24 GMT 2023","488","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param frozen_time","Проверка успешного ответа [200] при частичном обновлении frozen_time валидными значениями"
"passed","Fri Aug 18 11:44:14 GMT 2023","Fri Aug 18 11:44:15 GMT 2023","466","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Fri Aug 18 11:44:14 GMT 2023","Fri Aug 18 11:44:14 GMT 2023","386","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Fri Aug 18 11:44:27 GMT 2023","Fri Aug 18 11:44:27 GMT 2023","463","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"skipped","Fri Aug 18 11:44:45 GMT 2023","Fri Aug 18 11:44:46 GMT 2023","449","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:44:15 GMT 2023","Fri Aug 18 11:44:15 GMT 2023","447","tests.payments.payment_accounts.owner.field_commission","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param commission","Проверка ответа [400] при частичном обновлении commission невалидными значениями"
"passed","Fri Aug 18 11:44:25 GMT 2023","Fri Aug 18 11:44:25 GMT 2023","413","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"passed","Fri Aug 18 11:43:00 GMT 2023","Fri Aug 18 11:43:02 GMT 2023","1920","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG87-Test languages create with checking the boundary values","Проверка граничных значений поля ""name"" при создании языка"
"passed","Fri Aug 18 11:44:36 GMT 2023","Fri Aug 18 11:44:37 GMT 2023","407","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Fri Aug 18 11:44:00 GMT 2023","Fri Aug 18 11:44:00 GMT 2023","454","tests.payments.external_payments.services","Test put payment services","TestPaymentsServicesPutList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем (пробел)"
"passed","Fri Aug 18 11:42:32 GMT 2023","Fri Aug 18 11:42:33 GMT 2023","984","tests.games.reference.genre","Test get genre","TestGenre","","","TG49-Test genre read","Проверка успешного ответа [200] при запросе жанра по ID."
"passed","Fri Aug 18 11:44:40 GMT 2023","Fri Aug 18 11:44:40 GMT 2023","437","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"passed","Fri Aug 18 11:44:29 GMT 2023","Fri Aug 18 11:44:29 GMT 2023","387","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param frozen_time","Проверка успешного ответа [200] при изменении frozen_time владельца валидными значениями"
"passed","Fri Aug 18 11:44:47 GMT 2023","Fri Aug 18 11:44:48 GMT 2023","446","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"passed","Fri Aug 18 11:44:37 GMT 2023","Fri Aug 18 11:44:38 GMT 2023","467","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param gift_time","Проверка ответа [400] при частичном обновлении gift_time невалидными значениями"
"passed","Fri Aug 18 11:44:26 GMT 2023","Fri Aug 18 11:44:27 GMT 2023","402","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"passed","Fri Aug 18 11:44:05 GMT 2023","Fri Aug 18 11:44:05 GMT 2023","410","tests.payments.payment_accounts","Tests post balance","TestBalancesPostList","","","Check balance data of user with invalid uuid","Проверка ответа [400] при получении информации о балансе у юзера с невалидным <module 'uuid' from '/usr/local/lib/python3.11/uuid.py'>"
"passed","Fri Aug 18 11:44:42 GMT 2023","Fri Aug 18 11:44:42 GMT 2023","442","tests.payments.payment_accounts.owner.field_gift_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param gift_time","Проверка ответа [400] при изменении gift_time владельца невалидными значениями"
"passed","Fri Aug 18 11:43:56 GMT 2023","Fri Aug 18 11:43:57 GMT 2023","425","tests.payments.external_payments.services","Test patch payment services","TestPaymentsServicesPatchList","","","Check of partially update service","Проверка ответа [200] при частичном обновлении сервиса"
"passed","Fri Aug 18 11:44:49 GMT 2023","Fri Aug 18 11:44:49 GMT 2023","400","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param payout_day_of_month","Проверка успешного ответа [200] при изменении payout_day_of_month валидными значениями"
"passed","Fri Aug 18 11:42:21 GMT 2023","Fri Aug 18 11:42:22 GMT 2023","1766","tests.games.community","Test get community comments","TestCommunityComments","","","TG1-Test community comments read","Проверка успешного ответа [200] при запросе коментариев пользователей."
"passed","Fri Aug 18 11:44:26 GMT 2023","Fri Aug 18 11:44:26 GMT 2023","431","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"passed","Fri Aug 18 11:43:59 GMT 2023","Fri Aug 18 11:43:59 GMT 2023","413","tests.payments.external_payments.services","Test put payment services","TestPaymentsServicesPutList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем"
"passed","Fri Aug 18 11:44:25 GMT 2023","Fri Aug 18 11:44:26 GMT 2023","473","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"passed","Fri Aug 18 11:44:28 GMT 2023","Fri Aug 18 11:44:28 GMT 2023","422","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param frozen_time","Проверка успешного ответа [200] при изменении frozen_time владельца валидными значениями"
"passed","Fri Aug 18 11:43:05 GMT 2023","Fri Aug 18 11:43:06 GMT 2023","910","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG82-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Fri Aug 18 11:44:02 GMT 2023","Fri Aug 18 11:44:03 GMT 2023","427","tests.payments.payment_accounts","Tests post balance","TestBalancesPostList","","","Check balance data of the user","Проверка успешного ответа [200] при получении информации о балансе у имеющегося юзера"
"passed","Fri Aug 18 11:44:33 GMT 2023","Fri Aug 18 11:44:33 GMT 2023","444","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param gift_time","Проверка успешного ответа [200] при частичном обновлении gift_time валидными значениями"
"passed","Fri Aug 18 11:43:54 GMT 2023","Fri Aug 18 11:43:54 GMT 2023","417","tests.payments.external_payments.services","Test patch payment services","TestPaymentsServicesPatchList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем"
"passed","Fri Aug 18 11:44:05 GMT 2023","Fri Aug 18 11:44:06 GMT 2023","451","tests.payments.payment_accounts","Tests post balance","TestBalancesPostList","","","Check balance data of non-existent user","Проверка ответа [400] при получении информации о балансе у несуществующего юзера"
"passed","Fri Aug 18 11:44:01 GMT 2023","Fri Aug 18 11:44:02 GMT 2023","477","tests.payments.external_payments.services","Test put payment services","TestPaymentsServicesPutList","","","Check of partially update service","Проверка ответа [200] при частичном обновлении сервиса"
"passed","Fri Aug 18 11:42:48 GMT 2023","Fri Aug 18 11:42:49 GMT 2023","977","tests.games.reference.languages","Regression-tests get languages","TestLanguagesRegression","","","TG96-Test read a language with a non-existent ID","Проверка ответа [404] при запросе языка c несуществующим ID"
